编号	名字	级别	经验最小值	经验最大值	金钱最小值	金钱最大值	物品是否直接放入玩家背包	公共保护时间（秒）（无归属）	掉落药品数量	每个药品的几率	大爆几率	大爆百分比	品质1装备掉落数	品质1每个装备掉落几率	品质1武器掉落数	品质1每个武器掉落几率	品质2装备掉落数	品质2每个装备掉落几率	品质2武器掉落数	品质2每个武器掉落几率	品质3装备掉落数	品质3每个装备掉落几率	品质3武器掉落数	品质3每个武器掉落几率	品质4装备掉落数	品质4每个装备掉落几率	品质4武器掉落数	品质4每个武器掉落几率	品质5装备掉落数	品质5每个装备掉落几率	品质5武器掉落数	品质5每个武器掉落几率	附加物品编号1	附加物品几率1	附加物品编号2	附加物品几率2	附加物品编号11	附加物品几率11	附加物品编号12	附加物品几率12	附加物品编号3	附加物品几率3	附加物品编号4	附加物品几率4	附加物品编号5	附加物品几率5	附加物品编号6	附加物品几率6	附加物品编号7	附加物品几率7	附加物品编号8	附加物品几率8	附加物品编号9	附加物品几率9	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10
73010128	兽人刀盾手	108	944	954	255	389	0	0	0	0	800	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000804	1	1433000904	1	1333020303	1	1333020603	1	0	0	1333110001	80	0	0	1333100104	50	0	0	0	0	1433000304	30	1433000504	30	1433000704	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010129	兽人精英	108	944	954	255	389	0	0	0	0	800	3	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001807	2	1333030900	100	0	0	0	0	0	0	1433000809	30	1433000909	6	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100104	100	0	0	0	0	1433000105	200	1433000205	200	1433000305	200	1433000405	200	1433000505	200	1433000605	200	1433000705	200	1433001001	300	1433001002	160	1433001003	55	1433001004	31	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010130	施瓦新格	108	944	954	2708	3168	0	0	0	0	800	3	1	130	1	1300	1	1500	1	1500	1	800	1	800	0	0	0	0	0	0	0	0	1333001901	100	1333030900	200	1633040011	1000	1633070011	400	1633070041	400	1633070051	400	1633070061	400	1333100104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010131	战斗祭司	119	1160	1170	559	874	0	0	0	0	800	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010132	邪恶祭司	119	1160	1170	559	874	0	0	0	0	800	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	1	1433000909	1	1333020303	1	1333020603	1	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000105	30	1433000205	30	1433000605	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010133	守卫剑士	119	1160	1170	559	874	0	0	0	0	800	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	1	1433000909	1	1333020303	1	1333020603	1	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000105	30	1433000205	30	1433000605	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010134	皇家护卫	119	1160	1170	559	874	0	0	0	0	800	3	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	0	0	1333031000	100	0	0	0	0	0	0	1433000809	30	1433000909	6	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100104	40	0	0	0	0	1433000105	250	1433000205	250	1433000305	250	1433000405	250	1433000505	250	1433000605	250	1433000705	250	1433001001	300	1433001002	175	1433001003	60	1433001004	34	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010135	梅迪乌斯	119	1160	1170	4708	6168	0	0	0	0	800	3	1	130	1	1300	1	1500	1	1500	1	800	1	800	0	0	0	0	0	0	0	0	1333001901	100	1333030900	200	1633040011	1000	1633070011	400	1633070041	400	1633070051	400	1633070061	400	1333100104	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010136	王子	119	1160	1170	559	874	0	0	0	0	800	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010001	葛布林国王	80	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	6000	1	6000	1	1000	1	1000	0	0	0	0	1333001807	5000	1433000804	5000	1333500001	500	0	0	1433000904	5000	0	0	0	0	1333001901	10000	0	0	0	0	1333110001	10000	1633040011	600	1633100103	1000	0	0	1433000104	4000	1433000204	4000	1433000304	4000	1433000404	4000	1433000504	4000	1433000604	4000	1433000704	4000	1433001001	10000	1433001002	4000	1433001003	1000	1433001004	200	1433001121	10000	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010002	女妖	100	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	0	0	0	0	1333001807	5000	1433000805	5000	1333500001	800	1333500002	3500	1433000909	5000	0	0	0	0	1333001901	10000	0	0	0	0	1333110001	10000	1633040011	600	1633100104	1000	0	0	1433000105	4000	1433000205	4000	1433000305	4000	1433000405	4000	1433000505	4000	1433000605	4000	1433000705	4000	1433001001	10000	1433001002	5000	1433001003	2000	1433001004	400	1433001120	10000	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010003	牛头怪	120	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	0	0	0	0	1333001807	5000	1433000805	5000	1333500001	1000	0	0	1433000909	5000	0	0	0	0	1333001901	10000	0	0	0	0	1333110001	10000	1633040011	600	1633100104	1000	0	0	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1433001119	10000	1433001120	10000	1433001121	10000	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010005	血零	120	10000	10000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	1	10	1	10	1333001807	10000	1433000805	10000	1333500001	10000	1433000909	10000	1333001901	10000	1333110001	10000	1633040011	600	1633100104	1000	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1240050500	50	1241050500	50	1242050500	50	1160050500	50	1150050500	50	1170050500	50	1161050500	50	1151050500	50	1171050500	50	1162050500	50	1152050500	50	1172050500	50	1182050500	50	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010006	魔人夕影	30	3000	3000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	1	10	1	10	1333001807	10000	1433000805	10000	1333500001	10000	1433000909	10000	1333001901	10000	1333110001	10000	1633040011	600	1633100104	1000	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1240050500	50	1162050400	50	1152050400	50	1152050200	50	1172050200	50	1182050200	50	1162050300	50	1152050300	50	1172050300	50	1162050100	50	1152050100	50	1172050100	50	1182050100	50	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010007	金怪	60	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	1	10	1	10	1333001807	10000	1433000805	10000	1333500001	10000	1433000909	10000	1333001901	10000	1333110001	10000	1633040011	600	1633100104	1000	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1240050500	50	1241050200	50	1242050200	50	1160050200	50	1150050200	50	1170050200	50	1161050200	50	1151050200	50	1171050200	50	1162050200	50	1152050200	50	1172050200	50	1182050200	50	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010008	火焰之魂	90	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	1	10	1	10	1333001807	10000	1433000805	10000	1333500001	10000	1433000909	10000	1333001901	10000	1333110001	10000	1633040011	600	1633100104	1000	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1240050500	50	1241050300	50	1242050300	50	1160050300	50	1150050300	50	1170050300	50	1161050300	50	1151050300	50	1171050300	50	1162050300	50	1152050300	50	1172050300	50	1182050300	50	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010009	魔石灵	120	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	1	1000	1	1000	1	10	1	10	1333001807	10000	1433000805	10000	1333500001	10000	1433000909	10000	1333001901	10000	1333110001	10000	1633040011	600	1633100104	1000	1433000105	5000	1433000205	5000	1433000305	5000	1433000405	5000	1433000505	5000	1433000605	5000	1433000705	5000	1433001001	10000	1433001002	6000	1433001003	4000	1433001004	1000	1240050500	50	1241050400	50	1242050400	50	1160050400	50	1150050400	50	1170050400	50	1161050400	50	1151050400	50	1171050400	50	1162050400	50	1152050400	50	1172050400	50	1182050400	50	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010010	60boss	60	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	6000	1	6000	3	5000	3	5000	3	1000	3	1000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010011	70boss	72	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	3	5000	3	5000	3	1000	3	1000	1433000809	0	1433000809	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010012	80boss	84	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	3	5000	3	5000	3	1000	3	1000	1433000809	0	1433000809	10000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010013	90boss	96	10000	10000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	3	5000	3	5000	3	1000	3	1000	1433000809	0	1433000809	10000	1433000809	10000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010014	100boss	108	3000	3000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	3	5000	3	5000	3	1000	3	1000	1433000809	0	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010015	110boss	108	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	6	5000	6	5000	6	1000	6	1000	1433000809	0	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010016	120boss	120	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	3	5000	3	5000	3	1000	3	1000	1433000809	0	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010017	130boss	120	5000	5000	6000	12000	0	5	0	0	20	2	2	10000	1	10000	1	10000	1	10000	1	8000	1	8000	6	5000	6	5000	6	1000	6	1000	1433000809	0	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	1433000809	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000001	藏宝图	12	0	0	750	1500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	0	0	1433000801	200	0	0	0	0	0	0	1433000901	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100101	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	100	1433001002	50	1433001003	25	1433001004	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000002	藏宝图	24	0	0	1250	2500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001800	10	1433000801	200	0	0	0	0	0	0	1433000901	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100101	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	200	1433001002	50	1433001003	50	1433001004	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000003	藏宝图	36	0	0	1750	3500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001801	10	1433000802	200	0	0	0	0	0	0	1433000902	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100102	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	300	1433001002	100	1433001003	75	1433001004	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000004	藏宝图	48	0	0	2250	4500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001802	10	1433000802	200	0	0	0	0	0	0	1433000902	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100102	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	400	1433001002	150	1433001003	100	1433001004	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000005	藏宝图	60	0	0	2750	5500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001803	10	1433000803	200	0	0	0	0	0	0	1433000903	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100102	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	500	1433001002	200	1433001003	125	1433001004	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000006	藏宝图	72	0	0	3250	6500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001804	10	1433000803	200	0	0	0	0	0	0	1433000903	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100103	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	600	1433001002	250	1433001003	150	1433001004	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000007	藏宝图	84	0	0	3750	7500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001804	10	1433000804	200	0	0	0	0	0	0	1433000904	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100103	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	700	1433001002	300	1433001003	175	1433001004	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000008	藏宝图	96	0	0	4250	8500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001805	10	1433000804	200	0	0	0	0	0	0	1433000904	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100103	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	800	1433001002	350	1433001003	200	1433001004	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000009	藏宝图	108	0	0	4750	9500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001806	10	1433000805	200	0	0	0	0	0	0	1433000909	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100104	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	900	1433001002	400	1433001003	225	1433001004	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74000010	藏宝图	120	0	0	5250	10500	0	0	0	0	1	2	1	2500	1	1000	1	800	1	333	1	104	1	40	0	0	0	0	0	0	0	0	1333001807	10	1433000805	200	0	0	0	0	0	0	1433000909	100	0	0	1333001901	10	0	0	0	0	0	0	1633040011	600	1633100104	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001001	1000	1433001002	450	1433001003	250	1433001004	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75000001	地宫藏宝图	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333050005	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75000012	礼品藏宝图	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333050022	10000	1333050025	10000	1433000803	10000	1333050029	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74010004	葛布林国王	60	5000	5000	6000	12000	0	5	0	0	20	2	1	10000	1	10000	1	10000	1	8000	1	4000	1	4000	1	3000	1	3000	0	0	0	0	1333001807	5000	1433000803	5000	0	0	0	0	1433000903	5000	0	0	0	0	1333001901	10000	0	0	0	0	1333110001	10000	1633040011	600	1633100101	500	1633100102	500	1433000103	4000	1433000203	4000	1433000303	4000	1433000403	4000	1433000503	4000	1433000603	4000	1433000703	4000	1433001001	10000	1433001002	3000	1433001003	500	1433001004	100	1433001119	10000	1743050400	100	1763050400	100	1753050400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76666666	城市守卫	120	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010200	丛林守卫	109	98	103	56	75	0	0	0	0	2	20	1	42	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010201	草妖精	109	98	103	56	75	0	0	0	0	2	20	1	40	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010202	星妖	109	98	103	56	75	0	0	0	0	2	20	1	40	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010203	黑色绅士	110	2460	2480	1054	1620	0	0	0	0	2	20	1	40	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010204	多魔	110	2460	2480	1054	1620	0	0	0	0	2	20	1	40	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
